,title,news_url,source_domain,tweet_num,real
13964,20180,17945,684,11,0
13965,16016,5988,715,19,1
13966,7186,6564,715,38,1
13967,9027,20322,1722,12,0
13968,797,19034,1351,13,0
13969,14264,8853,1210,45,1
13970,17096,13162,1733,38,1
13971,19509,10043,1354,64,1
13972,10879,13689,1758,0,1
13973,9744,4155,304,44,1
13974,8066,16113,2285,13,1
13975,2404,3990,304,35,1
13976,13939,16275,2302,25,1
13977,12416,16214,2299,64,1
13978,15298,8578,1193,69,1
13979,12532,19921,1609,6,0
13980,11957,21522,2336,410,0
13981,910,3172,2421,2,1
13982,18975,15743,2245,619,1
13983,17798,5854,715,1,1
13984,3262,11811,1509,42,1
13985,8028,15067,2095,81,1
13986,2913,3999,304,128,1
13987,15378,11325,1435,44,1
13988,20684,2327,1317,0,1
13989,11199,13206,1733,0,1
13990,15953,10077,1354,82,1
13991,3135,10607,1385,72,1
13992,15972,7012,715,30,1
13993,802,13288,1733,28,1
13994,16644,16852,2303,69,1
13995,6923,12870,1637,57,1
13996,3012,1727,964,71,1
13997,21240,3834,247,80,1
13998,6291,11528,1470,29,1
13999,11895,17833,578,1,0
14000,17014,2424,1485,1,1
14001,1902,8600,1194,59,1
14002,18196,13878,1812,54,1
14003,15134,13102,1733,44,1
14004,7266,12281,1568,25,1
14005,7386,7680,1013,64,1
14006,18241,6658,715,52,1
14007,16276,6510,715,49,1
14008,18206,21515,2328,7,0
14009,4191,1344,454,1,1
14010,3824,4020,304,58,1
14011,20364,3734,235,47,1
14012,15338,13990,1846,17,1
14013,6115,17297,2328,0,1
14014,13384,11479,1440,106,1
14015,18705,17574,2396,25,1
14016,1981,480,444,24,0
14017,2280,9825,1354,61,1
14018,21187,12646,1615,50,1
14019,21311,7970,1044,54,1
14020,10372,11467,1440,16,1
14021,16259,11353,1435,73,1
14022,9048,10439,1354,2,1
14023,12701,70,141,8,0
14024,13358,6162,715,61,1
14025,17856,6195,715,94,1
14026,16618,2616,1813,75,1
14027,8696,10227,1354,34,1
14028,885,17339,2336,23,1
14029,21266,7840,1044,1,1
14030,2926,12389,1583,39,1
14031,18865,21143,2215,77,0
14032,19177,291,304,1011,0
14033,18828,11476,1440,18,1
14034,7427,8590,1194,18,1
14035,2809,15012,2085,82,1
14036,10229,18744,1207,0,0
14037,20376,7010,715,26,1
14038,4149,3685,235,15,1
14039,9665,20520,1812,10,0
14040,21115,7866,1044,0,1
14041,20834,13064,1722,11,1
14042,18640,1010,140,89,1
14043,12638,2686,1859,19,1
14045,20412,3236,23,22,1
14046,20922,2361,1338,4005,1
14047,17369,12670,1622,0,1
14048,7070,6392,715,166,1
14049,7197,20438,1792,292,0
14050,10230,17516,2377,32,1
14051,3323,8838,1209,19,1
14052,7388,4914,433,96,1
14053,5615,3041,2293,90,1
14054,14600,2103,1194,247,0
14055,1695,3974,304,0,1
14056,21138,17335,2336,76,1
14057,13302,16925,2303,13,1
14058,5679,20863,1993,5,0
14059,11764,1541,736,1,1
14060,545,871,29,0,1
14061,12096,14065,1853,6,1
14062,11256,2566,1672,14,1
14063,4924,20899,2007,1024,0
14064,11453,21107,2212,88,0
14065,16859,15281,2176,1,1
14066,13478,16556,2303,76,1
14067,8814,6769,715,80,1
14068,3860,21432,2303,13,0
14069,19648,2879,2026,11,1
14070,12112,8806,1207,42,1
14071,20546,7114,715,77,1
14072,11744,1198,258,0,1
14073,18230,1625,870,42,1
14074,19796,9842,1354,28,1
14075,9220,5393,638,0,1
14076,13569,4697,360,50,1
14077,9100,19794,1586,86,0
14078,19831,17688,2419,2,1
14079,7440,19729,1560,20,0
14080,2141,5211,575,62,1
14081,2395,8090,1075,16,1
14082,7545,4115,304,22,1
14083,1715,7517,959,32,1
14086,472,16293,2302,60,1
14087,1297,9012,1250,47,1
14088,13719,12033,1552,46,1
14089,7939,15399,2195,82,1
14090,6901,6562,715,33,1
14091,11375,15798,2248,97,1
14092,14665,14307,1915,0,1
14093,19932,2276,1236,1,0
14095,9786,19909,1609,2,0
14096,4510,4032,304,2,1
14097,2601,1279,353,129,0
14098,8261,5697,715,1,1
14099,20493,9165,1254,52,1
14100,9239,20172,1634,1,0
14101,3087,4729,383,73,1
14102,3932,21584,2384,5,0
14103,13948,11660,1485,21,1
14104,13863,8021,1075,0,1
14105,7725,20587,1839,4,0
14106,17561,4854,433,23,1
14107,2250,21179,2234,8,0
14108,5823,3414,70,72,1
14109,7577,19507,1435,1020,0
14110,12460,4219,304,43,1
14111,10471,18992,1329,14,0
14112,1548,10393,1354,4,1
14113,10498,21427,2303,51,0
14114,20143,11438,1435,24,1
14115,19097,21003,2121,4,0
14116,11112,20334,1722,1,0
14117,11332,19412,1427,86,0
14118,8874,3362,48,9,1
14119,13749,14149,1876,110,1
14120,15383,4681,349,43,1
14121,6303,16084,2267,19,1
14122,8885,19149,1354,5,0
14123,804,20835,1979,7,0
14124,18983,13071,1722,42,1
14126,14116,4262,304,36,1
14127,5040,19369,1427,14,0
14128,4438,6701,715,46,1
14129,17798,5854,715,43,1
14130,20245,19718,1552,1016,0
14131,11627,18260,762,3,0
14132,6468,5769,715,69,1
14133,619,9489,1311,7,1
14134,16015,9544,1320,241,1
14135,5867,899,84,88,1
14136,16218,1117,176,70,1
14137,3537,21342,2303,4,0
14138,13587,448,444,9,0
14139,18029,14170,1876,58,1
14140,4274,5831,715,9,1
14141,10035,973,140,77,1
14142,2221,19623,1485,92,0
14143,13128,7431,883,110,1
14144,18362,8775,1207,68,1
14145,15876,8641,1202,1,1
14146,4477,1334,427,97,1
14147,15600,4187,304,57,1
14148,2824,4438,321,29,1
14149,19089,14096,1857,274,1
14150,7139,13249,1733,79,1
14151,17717,1803,964,1,1
14152,11728,19971,1609,10,0
14153,9250,12290,1568,42,1
14154,16878,19802,1586,145,0
14155,15832,807,444,5,0
14156,18511,11134,1435,32,1
14157,10403,6334,715,162,1
14158,4626,15632,2245,24,1
14159,19435,456,444,11,0
14160,20360,20884,1996,6,0
14161,5529,12906,1650,56,1
14162,15257,9945,1354,61,1
14163,11158,20677,1871,9,0
14164,14242,20693,1871,5,0
14165,5253,11851,1528,96,1
14166,11515,16544,2303,42,1
14167,3972,19914,1609,2,0
14168,19302,17563,2394,44,1
14169,6076,229,304,1000,0
14170,13686,15274,2176,64,1
14171,4836,2681,1853,139,1
14172,4462,17629,2414,18,1
14173,19877,8120,1075,46,0
14174,14020,4921,433,16,1
14175,2392,13262,1733,59,1
14176,8566,21625,2407,65,0
14177,758,15581,2237,65,1
14178,10077,18890,1286,15,0
14179,6394,17743,484,3,0
14180,7358,21648,2430,123,0
14181,11419,20795,1918,1008,0
14182,13217,9393,1297,71,1
14183,1945,5163,575,50,1
14184,18486,14764,2048,60,1
14185,16323,1599,795,30,1
14186,12757,5731,715,65,1
14187,21062,4760,403,29,1
14188,2648,3218,23,90,1
14189,3656,8757,1207,145,1
14190,7728,17600,2407,61,1
14191,8693,3587,157,1,1
14192,3821,8471,1172,61,1
14193,4136,4023,304,51,1
14194,4078,6241,715,41,1
14195,16881,21410,2303,38,0
14196,20047,8805,1207,24,1
14197,7298,18614,1071,157,0
14198,13309,1951,1056,61,1
14199,3845,18129,715,21,0
14200,9254,17952,684,2,0
14201,21371,7855,1044,37,1
14202,12138,9120,1254,1,1
14203,11548,19521,1435,25,0
14204,7996,17098,2305,21,1
14205,18791,14451,1939,49,1
14206,20078,8876,1231,54,1
14207,6747,5323,599,1,1
14208,2769,19429,1427,78,0
14209,2328,14859,2057,222,1
14210,1639,9766,1331,88,1
14211,4100,16650,2303,54,1
14212,10659,16761,2303,31,1
14213,5166,16027,2259,54,1
14214,19757,15144,2134,49,1
14215,6048,11910,1542,146,1
14216,8739,20331,1722,7,0
14217,20134,14242,1903,53,1
14219,7511,10523,1354,65,1
14220,4773,16258,2302,105,1
14221,2352,6651,715,65,1
14222,11935,14749,2048,87,1
14223,10777,4952,444,2,1
14224,2886,13459,1733,46,1
14225,6496,14753,2048,26,1
14226,3227,12559,1611,0,1
14227,127,12157,1568,280,1
14228,3437,21565,2377,7,0
14229,18087,8405,1160,18,1
14230,15477,14885,2057,43,1
14231,1450,12844,1633,11,1
14232,853,2649,1816,515,1
14233,3933,10945,1435,42,1
14234,13620,13895,1812,83,1
14235,5397,405,429,13,0
14236,206,16145,2286,21,1
14237,13905,11783,1508,16,1
14238,19678,7846,1044,106,1
14239,10424,20672,1871,15,0
14240,16447,6739,715,20,1
14241,3120,14835,2057,73,1
14242,19249,7324,818,100,1
14243,1066,14612,2021,16,1
14244,16424,9130,1254,38,1
14245,11469,11211,1435,50,1
14246,8884,5125,569,23,1
14247,11161,6586,715,1,1
14248,7157,17904,684,4,0
14249,17501,13089,1726,56,1
14250,6673,6943,715,113,1
14251,8423,17774,567,4,0
14252,12908,7013,715,56,1
14253,3415,15364,2194,16,1
14254,2537,10910,1435,63,1
14256,6475,1208,268,923,1
14257,3343,10935,1435,55,1
14258,17992,6500,715,51,1
14259,9595,18214,741,1,0
14260,1151,12088,1565,17,1
14261,8236,15103,2107,10,1
14262,5252,12519,1603,60,1
14263,7835,3563,155,22,1
14264,3895,18462,924,41,0
14265,11087,10784,1411,45,1
14266,9460,3008,2279,91,1
14267,1457,19904,1609,1,0
14268,4658,6250,715,120,1
14269,1680,15348,2186,49,1
14270,8763,4130,304,42,1
14271,10655,14576,1996,20,1
14272,12944,6951,715,1,1
14273,8373,2385,1409,1385,1
14274,141,12160,1568,32,1
14275,12114,21261,2267,3,0
14276,15179,12995,1685,113,1
14277,12596,11145,1435,14,1
14278,16631,665,444,114,0
14279,20899,6436,715,103,1
14280,5692,18583,1044,11,0
14281,21385,11511,1449,41,1
14282,13658,4558,328,63,1
14283,13271,14791,2048,6,1
14284,1659,929,140,0,1
14285,1175,1911,1003,61,1
14286,3189,4982,444,47,1
14288,13378,1286,361,102,1
14289,16099,17210,2324,143,1
14290,6267,9755,1331,35,1
14291,11159,20445,1792,1,0
14292,17862,6200,715,17,1
14293,16630,18196,715,2,0
14294,17480,5648,707,48,1
14295,14492,1329,409,59,1
14296,17923,16223,2299,0,1
14298,13139,2522,1668,37,1
14299,20406,14933,2063,39,1
14300,12457,4217,304,103,1
14301,6196,18529,973,944,0
14302,11491,21571,2377,21,0
14303,6773,12597,1611,59,1
14304,1360,11213,1435,40,1
14305,14023,9009,1250,88,1
14306,5434,16519,2303,33,1
14307,11569,13164,1733,56,1
14308,9349,6785,715,14,1
14309,19891,15135,2129,1,1
14310,14726,25,29,5,0
14311,11240,18507,964,70,0
14312,6405,7562,970,50,1
14313,10289,10152,1354,14,1
14314,19056,17944,684,61,0
14315,8768,4131,304,20,1
14316,18006,5723,715,2,1
14317,14293,12929,1664,8,1
14318,4254,15507,2213,1,1
14319,8524,2799,1956,89,1
14320,13113,2696,1874,56,1
14321,14461,2761,1920,2424,1
14322,18233,4343,304,24,1
14323,7642,20298,1706,7,0
14324,12537,7095,715,25,1
14325,1142,2784,1956,46,1
14326,9433,11069,1435,18,1
14327,3426,18257,762,5,0
14328,20460,6251,715,50,1
14329,301,8357,1153,18,1
14330,20222,14405,1920,61,1
14331,17919,20461,1792,58,0
14332,5457,16182,2299,33,1
14333,1671,15195,2149,14,1
14334,10737,19330,1411,829,0
14335,10963,18490,959,2,0
14336,1533,15764,2246,85,1
14337,8559,18523,972,5,0
14338,9887,2518,1668,51,1
14339,2652,15547,2232,62,1
14340,10994,11107,1435,1,1
14341,20236,10843,1422,142,1
14342,6613,8187,1075,445,1
14343,964,12941,1674,19,1
14344,848,5497,686,72,1
14345,6391,13462,1733,15,1
14346,12167,19922,1609,2,0
14347,3143,12721,1630,9,1
14348,11929,645,444,17,0
14349,3361,1041,176,66,1
14350,6708,6648,715,24,1
14351,3512,20633,1871,9,0
14352,14752,6612,715,22,1
14353,2609,8170,1075,0,0
14354,5985,18160,715,1,0
14355,13088,14778,2048,24,1
14356,5563,13340,1733,76,1
14357,2191,8621,1194,166,1
14358,13264,637,444,20,0
14359,4246,14233,1903,24,1
14360,14329,8904,1239,0,1
14361,5075,8816,1209,80,1
14362,3379,9987,1354,12,1
14363,3631,9280,1285,0,1
14364,10314,3366,60,78,1
14365,1410,21086,2210,225,0
14366,11900,15803,2248,23,1
14367,13273,11913,1542,77,1
14368,7994,11794,1508,44,1
14369,5640,17112,2305,46,1
14370,10250,11927,1542,183,1
14371,12125,16786,2303,0,1
14373,6628,18207,730,2,0
14374,17957,1737,964,0,1
14375,7331,7143,720,13,1
14376,21192,7827,1044,62,1
14378,16932,20351,1722,7,0
14379,8225,15060,2095,51,1
14380,13750,8903,1239,95,1
14381,17581,7965,1044,340,1
14382,3920,2372,1362,73,1
14383,12821,4231,304,128,1
14384,11773,14685,2046,22,1
14385,5719,13332,1733,108,1
14386,12289,15449,2210,115,1
14387,13648,20690,1871,543,0
14388,16090,16927,2303,24,1
14389,4318,4026,304,61,1
14390,3071,14981,2076,84,1
14391,8758,3201,5,1,1
14392,17748,7547,959,56,1
14393,5310,14112,1867,49,1
14394,15169,17402,2336,410,1
14395,39,4786,407,1,1
14396,3513,3249,25,42,1
14397,874,19666,1517,8,0
14398,10155,6090,715,48,1
14399,16064,15563,2234,92,1
14400,10053,17549,2384,39,1
14401,16908,3512,114,41,1
14402,12160,2445,1537,9,1
14403,6771,7656,991,52,1
14405,10690,120,176,3,0
14406,7387,11219,1435,94,1
14407,12700,11148,1435,105,1
14408,20084,16014,2259,27,1
14409,5351,13450,1733,1,1
14410,11662,828,444,11,0
14411,4135,14017,1851,0,1
14412,5964,14473,1951,18,1
14413,14825,6980,715,45,1
14414,5169,13196,1733,8,1
14415,20384,14834,2057,25,1
14416,15177,993,140,76,1
14417,1461,15854,2258,18,1
14418,4636,13396,1733,19,1
14419,16486,19214,1354,45,0
14420,16591,15375,2194,8,1
14421,4727,14584,2010,22,1
14422,829,12103,1568,47,1
14423,10225,3618,172,0,1
14424,1376,9685,1331,36,1
14425,6705,14508,1987,165,1
14426,9814,12836,1631,2,1
14427,7634,15788,2248,42,1
14428,6620,7412,869,14,1
14429,11847,5468,684,64,1
14430,5361,8890,1239,129,1
14431,9308,9952,1354,8,1
14432,14209,16814,2303,69,1
14433,14035,9208,1272,1,1
14434,13703,8937,1242,14,1
14435,6783,9912,1354,66,1
14436,14029,12316,1568,44,1
14437,1113,927,140,52,1
14438,6777,12558,1611,69,1
14439,5772,9807,1354,43,1
14440,18073,20571,1839,1,0
14441,34,14521,1992,14,1
14442,9467,10478,1354,16,1
14443,7149,629,444,49,0
14444,10942,2831,1985,65,1
14445,2039,17997,704,27,0
14446,12337,4920,433,17,1
14447,9309,4867,433,51,1
14448,254,12181,1568,16,1
14449,11041,14319,1918,88,1
14450,19702,17057,2305,1,1
14451,20998,17381,2336,77,1
14452,17114,4540,328,57,1
14453,16811,8730,1207,51,1
14454,6920,5413,656,0,1
14455,1311,18226,762,0,0
14456,5842,19743,1568,1,0
14457,2348,3987,304,48,1
14458,11086,13094,1728,34,1
14459,10380,13799,1792,33,1
14460,158,15868,2258,217,1
14461,17451,19185,1354,21,0
14462,12165,18990,1329,1,0
14463,8913,18345,762,11,0
14464,13272,8900,1239,28,1
14465,11103,10827,1411,38,1
14466,15590,18908,1286,22,0
14467,2704,5116,567,51,1
14468,11563,18148,715,27,0
14469,17509,14032,1851,77,1
14470,18035,7063,715,10,1
14471,9509,1902,1001,27,1
14472,14928,14849,2057,129,1
14473,14397,5119,567,69,1
14474,20738,12353,1568,52,1
14475,3692,6058,715,89,1
14476,14549,19260,1376,125,0
14477,17192,11716,1503,1,1
14478,4145,17535,2379,77,1
14479,4425,17803,578,76,0
14480,1157,179,259,157,0
14481,12961,17734,466,20,0
14482,10947,4943,444,0,1
14483,10503,15811,2248,26,1
14484,10644,12957,1674,23,1
14485,16007,18624,1110,58,0
14486,5162,4676,349,81,1
14487,5979,18855,1282,9,0
14488,16537,4802,407,87,1
14489,19687,10508,1354,38,1
14490,2434,14754,2048,57,1
14491,8177,5314,594,1,1
14492,18975,15743,2245,61,1
14493,18745,20525,1812,15,0
14494,9070,19269,1405,5,0
14495,11174,20282,1682,1726,0
14496,2373,12255,1568,77,1
14497,13979,5356,618,48,1
14498,2327,9602,1320,12,1
14499,19006,14920,2058,52,1
14500,373,20813,1927,16,0
14501,8751,21476,2305,12,0
14502,6010,10036,1354,19,1
14503,7160,107,176,4,0
14504,14388,6385,715,58,1
14505,4840,17850,621,4,0
14506,14535,20794,1918,74,0
14507,1675,16110,2285,72,1
14508,11919,19619,1485,23,0
14509,7865,19419,1427,29,0
14510,10562,5396,643,74,1
14511,21100,7940,1044,51,1
14512,17365,19180,1354,7,0
14513,5379,4527,328,0,1
14514,1503,3521,120,5,1
14515,4031,13613,1733,125,1
14516,2846,92,176,3,0
14517,12397,2660,1818,48,1
14518,15522,6995,715,55,1
14519,7398,9763,1331,55,1
14520,10510,19189,1354,7,0
14521,10323,15003,2080,47,1
14522,14391,2143,1232,34,1
14523,11273,6592,715,1,1
14524,18419,20913,2016,255,0
14525,2140,6523,715,65,1
14526,14641,16982,2303,18,1
14527,19520,17002,2303,0,1
14528,4428,2519,1668,38,1
14529,19836,1673,942,0,1
14530,14897,29,38,197,0
14531,8941,17544,2383,13,1
14532,2633,6233,715,56,1
14533,11104,6846,715,50,1
14534,10317,20848,1979,14,0
14535,15281,15307,2177,29,1
14536,420,11588,1479,224,1
14537,6519,10766,1411,64,1
14538,21268,17000,2303,29,1
14539,17699,12376,1574,60,1
14540,16743,13820,1804,1,1
14541,13367,19098,1354,42,0
14542,14812,6977,715,54,1
14543,6246,15461,2210,12,1
14544,12342,13158,1733,77,1
14545,6731,11761,1508,60,1
14546,5500,19395,1427,78,0
14547,10671,9972,1354,20,1
14548,13168,20576,1839,11,0
14549,1372,15466,2210,20,1
14550,9940,18826,1262,29,0
14551,6559,16149,2287,59,1
14552,17880,11797,1508,28,1
14553,21390,7361,839,13,1
14554,20496,18926,1297,14,0
14555,15824,9353,1286,19,1
14556,11541,719,444,12,0
14557,19091,14351,1918,91,1
14558,5167,16478,2302,99,1
14559,7363,4107,304,67,1
14560,12290,20234,1641,2,0
14561,808,15776,2248,68,1
14562,17592,8912,1239,118,1
14563,13763,19626,1485,75,0
14564,12389,14034,1851,104,1
14565,18948,2262,1232,96,1
14566,3112,18561,1030,26,0
14567,12574,6919,715,50,1
14568,4170,4988,444,67,1
14569,5616,16497,2302,46,1
14570,11182,5183,575,86,1
14571,7371,18830,1268,18,0
14572,656,16495,2302,26,1
14573,1013,21056,2191,251,0
14574,7598,19001,1331,3,0
14575,17231,17031,2303,2,1
14576,3411,7920,1044,20,1
14577,15612,4444,328,0,1
14578,14973,11666,1485,51,1
14579,2288,12384,1583,88,1
14580,12517,322,328,29,0
14581,1057,1907,1003,53,1
14582,1362,16504,2303,97,1
14583,20126,295,304,1046,0
14584,5025,12102,1568,1020,1
14585,16364,2965,2207,715,0
14586,7692,15355,2194,64,1
14587,14225,21398,2303,2,0
14588,21077,16702,2303,27,1
14589,17529,282,304,653,0
14590,9892,7358,839,50,1
14591,8123,13126,1733,48,1
14592,18140,8698,1207,43,1
14593,21312,18319,762,1,0
14594,9260,968,140,1,1
14595,1754,1457,652,53,1
14596,1905,10250,1354,45,1
14597,3257,16179,2299,61,1
14598,20174,17693,2419,35,1
14599,18299,13146,1733,39,1
14600,18960,13985,1843,40,1
14601,13591,19321,1411,7,0
14602,11533,5983,715,13,1
14603,7767,21041,2177,19,0
14604,18173,10772,1411,0,1
14605,13628,6164,715,13,1
14606,7408,18061,715,10,0
14607,10913,18839,1279,105,0
14608,4554,4033,304,43,1
14609,17216,7589,990,0,1
14610,3492,21105,2212,60,0
14611,1694,5073,542,8,1
14612,9323,15856,2258,352,1
14613,14359,21083,2210,175,0
14614,8725,15670,2245,106,1
14615,11675,20450,1792,171,0
14616,4444,14213,1896,58,1
14617,17050,9885,1354,3,1
14618,7839,20397,1776,9,0
14619,7738,17376,2336,1,1
14620,282,11471,1440,86,1
14621,5054,2228,1232,0,1
14622,12018,19289,1411,78,0
14623,8901,11045,1435,60,1
14624,15625,9568,1320,138,1
14625,12657,5682,715,62,1
14626,10123,16752,2303,82,1
14627,7461,9315,1286,11,1
14628,19404,5275,578,0,1
14629,460,7202,741,62,1
14630,6970,6507,715,49,1
14631,17074,15950,2259,13,1
14632,5813,9831,1354,13,1
14633,2875,19138,1354,27,0
14634,20844,4531,328,59,1
14636,4716,13717,1776,13,1
14637,11000,11110,1435,42,1
14638,5288,12124,1568,831,1
14639,7919,3315,29,70,1
14640,11205,1899,997,31,1
14641,11658,18124,715,270,0
14642,248,20295,1706,18,0
14643,8425,16529,2303,84,1
14644,2785,13694,1758,65,1
14645,15952,19643,1503,26,0
14646,18484,2587,1704,55,1
14647,10321,1818,964,310,1
14648,3766,4018,304,3,1
14649,18364,10434,1354,135,1
14650,13009,1847,972,14,1
14651,2836,21136,2212,25,0
14652,13336,262,304,1399,0
14653,1583,12139,1568,110,1
14654,3683,10939,1435,32,1
14655,3203,14463,1945,107,1
14656,1260,9014,1250,56,1
14657,6104,16695,2303,74,1
14658,20366,19750,1568,112,0
14659,17903,2454,1572,94,1
14660,15166,3592,157,15,1
14661,794,11728,1508,107,1
14662,18981,10714,1411,89,1
14663,19699,11434,1435,104,1
14664,14042,3215,23,70,1
14665,8912,5590,704,50,1
14666,18600,18873,1284,23,0
14667,6929,11636,1485,48,1
14668,5899,8982,1250,35,1
14669,87,8485,1172,131,1
14670,8256,13433,1733,1,1
14671,17266,18658,1143,9,0
14672,19151,7091,715,8,1
14673,101,12167,1568,44,1
14674,18078,21597,2384,12,0
14675,8800,9249,1279,69,1
14676,2210,8180,1075,0,0
14677,8526,18770,1233,11,0
14679,13506,5847,715,38,1
14680,11490,3446,70,92,1
14681,19737,12827,1630,70,1
14682,11076,744,444,16,0
14683,2432,12402,1586,1,1
14684,4945,4700,366,54,1
14685,6447,6748,715,0,1
14686,10006,21374,2303,36,0
14687,20228,6630,715,17,1
14688,9018,20327,1722,8,0
14689,12945,9853,1354,13,1
14690,19510,2189,1232,61,1
14691,9658,9642,1326,66,1
14692,12090,14390,1920,0,1
14693,16562,18241,762,7,0
14694,1088,10809,1411,1,1
14695,12438,258,304,0,0
14696,9733,4154,304,82,1
14697,19921,13572,1733,101,1
14698,10821,6831,715,25,1
14699,9815,6808,715,17,1
14700,2784,14558,1996,28,1
14701,11718,14605,2019,75,1
14702,5694,6735,715,1,1
14703,13527,16803,2303,8,1
14704,15976,4525,328,31,1
14705,9117,18481,951,2,0
14706,6383,17043,2305,59,1
14707,12306,6149,715,146,1
14708,18074,7081,715,1,1
14709,16333,21110,2212,904,0
14710,17984,15606,2241,38,1
14711,15980,19915,1609,1,0
14712,10437,16440,2302,0,1
14713,9728,21134,2212,32,0
14714,13941,16809,2303,71,1
14715,473,11398,1435,51,1
14716,12507,15458,2210,97,1
14717,21384,17781,567,4,0
14718,10891,10097,1354,47,1
14719,14635,21206,2245,15,0
14720,5709,8290,1130,74,1
14721,1936,10696,1411,73,1
14722,8034,15549,2234,68,1
14723,7036,17227,2327,47,1
14724,7777,19944,1609,7,0
14725,21001,15619,2245,48,1
14726,13356,19390,1427,50,0
14727,20190,9402,1297,1,1
14728,18180,6218,715,90,1
14729,12,3158,2414,0,1
14730,6510,4087,304,1,1
14731,6899,10744,1411,56,1
14732,3130,14359,1920,2,1
14733,15721,3104,2364,0,1
14734,18271,1161,199,38,1
14735,18028,7021,715,83,1
14736,5991,18632,1139,7,0
14737,7090,1671,941,99,0
14738,18001,6205,715,72,1
14739,10676,8278,1125,12,1
14740,13763,19626,1485,77,0
14741,20662,19713,1552,25,0
14742,11153,18173,715,18,0
14743,4261,1345,454,22,1
14744,8115,15532,2227,53,1
14746,4356,18057,715,355,0
14747,9841,12294,1568,380,1
14748,10816,13729,1778,24,1
14749,142,12404,1586,24,1
14750,15418,2694,1874,16,1
14751,2603,5421,666,1020,0
14752,16398,5982,715,7,1
14753,13739,20796,1920,25,0
14754,2053,5638,704,40,1
14755,9647,9527,1318,19,1
14756,14816,7019,715,41,1
14757,13768,18447,875,10,0
14758,12370,12989,1678,28,1
14759,15206,6496,715,121,1
14760,19746,3633,193,36,1
14761,18316,11400,1435,23,1
14762,6444,6746,715,60,1
14764,13435,5015,466,17,1
14765,5863,20779,1914,7,0
14766,5120,9872,1354,71,1
14767,8722,11037,1435,87,1
14768,17339,18827,1262,10,0
14769,13185,19290,1411,5,0
14770,1859,2435,1516,48,1
14771,13851,17030,2303,79,1
14772,20579,16904,2303,50,1
14773,6118,7698,1018,70,1
14774,6902,17903,684,7,0
14775,2937,1585,778,44,1
14776,4558,5912,715,72,1
14777,7733,7150,725,80,1
14778,1580,10298,1354,8,1
14779,7082,2536,1669,69,1
14780,8467,16955,2303,78,1
14781,1915,3383,65,11,1
14782,16144,10150,1354,23,1
14783,3431,212,304,1002,0
14784,3540,21084,2210,99,0
14785,13340,18503,964,80,0
14786,8299,20439,1792,24,0
14787,16344,1304,364,14,1
14788,21298,3862,247,26,1
14789,7532,15025,2085,69,1
14790,3793,14528,1996,33,1
14791,17421,20215,1634,25,0
14792,3837,3151,2414,1729,1
14793,19832,16899,2303,7,1
14794,10814,5229,575,88,1
14795,20455,3196,3,48,1
14796,13169,8402,1160,94,1
14797,9244,14131,1870,38,1
14798,11524,6876,715,498,1
14799,2965,12009,1548,23,1
14800,3514,20049,1614,49,0
14801,19660,5539,703,142,1
14802,16700,17607,2407,16,1
14803,5766,14143,1871,5,1
14804,14803,2337,1320,1496,1
14805,8003,9061,1254,37,1
14806,736,922,140,60,1
14807,10453,20532,1812,35,0
14808,12028,7672,1001,952,0
14809,6775,4544,328,39,1
14810,556,12237,1568,37,1
14811,18746,17942,684,7,0
14812,4321,6244,715,45,1
14813,5974,13133,1733,58,1
14814,14836,8151,1075,29,0
14816,19341,2344,1320,0,1
14817,14695,14465,1945,40,1
14818,5740,12415,1586,26,1
14819,1807,12401,1586,1,1
14820,5154,6720,715,53,1
14821,11146,21645,2427,0,0
14822,18212,19685,1543,6,0
14823,16206,8358,1155,18,1
14824,15426,5626,704,9,1
14825,1005,11738,1508,66,1
14826,3544,19809,1597,4,0
14827,17165,3416,70,1,1
14828,20997,8812,1209,21,1
14829,10664,1025,162,19,1
14830,859,3949,304,166,1
14831,4545,20475,1812,41,0
14832,18797,15326,2177,47,1
14833,17997,2684,1853,185,1
14834,3293,21581,2384,7,0
14835,15242,18972,1320,215,0
14836,20576,13513,1733,42,1
14837,12288,20003,1609,9,0
14838,8732,49,85,12,0
14839,20944,12862,1634,85,1
14840,9464,15933,2259,0,1
14841,7813,9520,1318,43,1
14843,7178,18429,856,11,0
14844,20933,5024,474,1232,1
14845,15202,11885,1542,1,1
14846,16232,359,332,3,0
14847,3330,17534,2379,12,1
14848,13744,6374,715,56,1
14849,18126,20308,1722,8,0
14850,12556,6925,715,38,1
14851,5793,8460,1172,57,1
14852,17690,12514,1601,77,1
14853,21146,15692,2245,42,1
14854,15303,2495,1668,47,1
14855,18473,881,44,1,1
14856,3267,759,444,11,0
14857,10538,14639,2027,73,1
14858,7771,14678,2044,33,1
14859,14094,919,133,0,0
14860,10746,6580,715,28,1
14861,15727,2433,1511,285,1
14862,2794,10441,1354,46,1
14863,16139,7613,991,7,1
14864,19322,12724,1630,120,1
14865,8645,21474,2305,12,0
14866,9230,794,444,10,0
14867,8936,9319,1286,0,1
14868,20627,9271,1279,76,1
14869,4674,16518,2303,73,1
14870,18782,1660,910,202,1
14871,12092,8623,1194,22,1
14872,626,3672,224,54,1
14873,20227,21481,2310,0,0
14874,1143,5494,684,28,1
14875,14158,11987,1542,41,1
14876,3233,21016,2158,5,0
14877,234,1916,1003,38,1
